"timePoint","genotype","predicted.values","standard.errors"
2018-05-31 16:37:00,"1",0.659000386899484,0.010697576853529
2018-05-31 16:37:00,"1016",0.653837840012153,0.0105313232816535
2018-05-31 16:37:00,"1060",0.64213519992398,0.0105707521848461
2018-05-31 16:37:00,"1070",0.576829065002087,0.0104094593256386
2018-05-31 16:37:00,"1098",0.631878821816862,0.0104767031954783
2018-05-31 16:37:00,"1135",0.652810697996871,0.0105925335520625
2018-05-31 16:37:00,"1147",0.645611758079919,0.0104024612314892
2018-05-31 16:37:00,"1157",0.633480417056027,0.0104497009905389
2018-05-31 16:37:00,"1166",0.620553673747482,0.0105437248380836
2018-05-31 16:37:00,"1206",0.629239544529974,0.0104423369941544
2018-05-31 16:37:00,"1210",0.652698430612211,0.0104597971494161
2018-05-31 16:37:00,"1212",0.635103719122721,0.0104869692218023
2018-05-31 16:37:00,"1214",0.645293128222531,0.010565255117212
2018-05-31 16:37:00,"1217",0.651781632581449,0.0103928177553378
2018-05-31 16:37:00,"1220",0.641386487900199,0.0105622646714274
2018-05-31 16:37:00,"1222",0.632926495179797,0.0104087851989572
2018-05-31 16:37:00,"1223",0.642321104027772,0.0104405109819995
2018-05-31 16:37:00,"1224",0.65361669453654,0.0103992756250723
2018-05-31 16:37:00,"1228",0.640634006205141,0.0105001865312414
2018-05-31 16:37:00,"1229",0.646217189282567,0.0102786053434607
2018-05-31 16:37:00,"1289",0.652966423676267,0.0105460968349314
2018-05-31 16:37:00,"1290",0.652654991226244,0.011354852482587
2018-05-31 16:37:00,"1293",0.652158015975714,0.0105832075489033
2018-05-31 16:37:00,"1296",0.657041180781598,0.0104405456104833
2018-05-31 16:37:00,"1302",0.651183433642316,0.0105041694058674
2018-05-31 16:37:00,"1304",0.668742722900555,0.0107386755651676
2018-05-31 16:37:00,"1308",0.634925513201905,0.0104638458242539
2018-05-31 16:37:00,"1313",0.652477202704546,0.0106499747327642
2018-05-31 16:37:00,"1333",0.657746755422855,0.0104048413895379
2018-05-31 16:37:00,"1335",0.662450670408657,0.0104869939315348
2018-05-31 16:37:00,"1341",0.63906982708095,0.0103396408515271
2018-05-31 16:37:00,"1361",0.645319131458644,0.0103852769191397
2018-05-31 16:37:00,"1363",0.643397452553005,0.0105353073493447
2018-05-31 16:37:00,"1364",0.660474825519451,0.010375876870588
2018-05-31 16:37:00,"1366",0.629241056226568,0.0101939110843217
2018-05-31 16:37:00,"1378",0.661404521282008,0.0104632502074843
2018-05-31 16:37:00,"1382",0.6433266843283,0.0106190562133067
2018-05-31 16:37:00,"1395",0.64383147024306,0.0104895463988751
2018-05-31 16:37:00,"1396",0.647737702713978,0.0104821758401443
2018-05-31 16:37:00,"1400",0.646000059656521,0.0103774880563757
2018-05-31 16:37:00,"1434",0.655134969141351,0.0104019358436162
2018-05-31 16:37:00,"1459",0.65185965255188,0.0110254423506013
2018-05-31 16:37:00,"1463",0.649627565536238,0.0104418222580801
2018-05-31 16:37:00,"1466",0.654152798397707,0.0105720126445284
2018-05-31 16:37:00,"1467",0.663443841824324,0.0104540839151162
2018-05-31 16:37:00,"1470",0.650987462318125,0.0105344975424877
2018-05-31 16:37:00,"1473",0.639414599572779,0.0105520766395331
2018-05-31 16:37:00,"1476",0.649453756019513,0.0105147197046613
2018-05-31 16:37:00,"1483",0.645655797872869,0.0105392965857438
2018-05-31 16:37:00,"1509",0.639893978563643,0.010331451012318
2018-05-31 16:37:00,"1512",0.660342241297703,0.0104326715649368
2018-05-31 16:37:00,"1536",0.646560448210863,0.0104001879831505
2018-05-31 16:37:00,"1551",0.639532770693144,0.0103664048074402
2018-05-31 16:37:00,"1587",0.650888184365297,0.0104212952690158
2018-05-31 16:37:00,"1594",0.657642733786311,0.0104846425192552
2018-05-31 16:37:00,"1612",0.585150639809105,0.0106587270702865
2018-05-31 16:37:00,"1630",0.653675709808572,0.0107036416456197
2018-05-31 16:37:00,"1637",0.656803150957267,0.010517980383746
2018-05-31 16:37:00,"1657",0.655235882737999,0.0104804959884134
2018-05-31 16:37:00,"1658",0.663359530779025,0.0104665852956388
2018-05-31 16:37:00,"1672",0.65312675912562,0.0105771682383532
2018-05-31 16:37:00,"1675",0.652144715143723,0.0103829031070044
2018-05-31 16:37:00,"1683",0.641720064312772,0.0108718805820765
2018-05-31 16:37:00,"1687",0.65554796655215,0.0106138925497241
2018-05-31 16:37:00,"1689",0.647611445755278,0.0105694871693469
2018-05-31 16:37:00,"1692",0.655602212164507,0.0104800982254525
2018-05-31 16:37:00,"1696",0.638972992076854,0.0105649550720197
2018-05-31 16:37:00,"1704",0.658264917038291,0.0108852411661453
2018-05-31 16:37:00,"1716",0.630667744847306,0.0106630743754613
2018-05-31 16:37:00,"1724",0.644666824655094,0.0107998285106196
2018-05-31 16:37:00,"1726",0.652404496151025,0.0105322630117633
2018-05-31 16:37:00,"1728",0.656236183880067,0.010421712345431
2018-05-31 16:37:00,"1774",0.654523994010877,0.0104547510393125
2018-05-31 16:37:00,"1775",0.657490675171046,0.0104943213343135
2018-05-31 16:37:00,"1780",0.651376474863745,0.0105685293468242
2018-05-31 16:37:00,"18",0.660308493585624,0.0107087410157339
2018-05-31 16:37:00,"1824",0.639607314434191,0.0103563333174547
2018-05-31 16:37:00,"1827",0.629629592674111,0.0104405954194907
2018-05-31 16:37:00,"184",0.654718918544391,0.0105939735467792
2018-05-31 16:37:00,"1845",0.638501169601036,0.0103545902045535
2018-05-31 16:37:00,"1869",0.658286124455454,0.0105635888186228
2018-05-31 16:37:00,"1931",0.636534098728076,0.0107353478655811
2018-05-31 16:37:00,"1940",0.635034712579742,0.0105772789791082
2018-05-31 16:37:00,"1942",0.65953606153558,0.010345533279268
2018-05-31 16:37:00,"1947",0.653515806854202,0.0105511220680535
2018-05-31 16:37:00,"1959",0.647477449255233,0.0102372118148539
2018-05-31 16:37:00,"1961",0.642472440371497,0.010538908358887
2018-05-31 16:37:00,"1962",0.647283427938304,0.0104914894573345
2018-05-31 16:37:00,"1964",0.628367356319564,0.0105454238811872
2018-05-31 16:37:00,"1968",0.634619437893629,0.010366846463159
2018-05-31 16:37:00,"1970",0.658145631467922,0.0105491704780497
2018-05-31 16:37:00,"1977",0.631137772933942,0.0104255150602122
2018-05-31 16:37:00,"1979",0.647781865726039,0.010554530940981
2018-05-31 16:37:00,"1983",0.654943267594419,0.0103709644269207
2018-05-31 16:37:00,"1988",0.648313901608929,0.010337216236228
2018-05-31 16:37:00,"1989",0.650409946409479,0.0104460064383995
2018-05-31 16:37:00,"1999",0.648881467047584,0.0110077007562483
2018-05-31 16:37:00,"2008",0.638240925136092,0.0103680548320965
2018-05-31 16:37:00,"2015",0.631193932288569,0.0109249515095302
2018-05-31 16:37:00,"2024",0.662239259087098,0.0150352378323029
2018-05-31 16:37:00,"2031",0.66402584533269,0.0106167140239353
2018-05-31 16:37:00,"2038",0.65581053005343,0.0106756306806742
2018-05-31 16:37:00,"2054",0.651495576653725,0.0105142184531863
2018-05-31 16:37:00,"2056",0.641086079556396,0.0106264865782574
2018-05-31 16:37:00,"2064",0.647600061132984,0.0103842054837131
2018-05-31 16:37:00,"2066",0.642095080488571,0.0104396549746368
2018-05-31 16:37:00,"2078",0.648380276926569,0.0108372454792216
2018-05-31 16:37:00,"2082",0.63931555691263,0.0108603503394119
2018-05-31 16:37:00,"2088",0.639733019838499,0.0107431037205122
2018-05-31 16:37:00,"2101",0.655301438254373,0.0106156252044297
2018-05-31 16:37:00,"2103",0.644305874767822,0.0103900540502406
2018-05-31 16:37:00,"2107",0.628638823630007,0.0105027000005346
2018-05-31 16:37:00,"2109",0.651853049204457,0.0103380795059712
2018-05-31 16:37:00,"2135",0.647268650511146,0.0105866865973859
2018-05-31 16:37:00,"2151",0.664705652767353,0.0104730571086675
2018-05-31 16:37:00,"2199",0.649018224465263,0.010591907366301
2018-05-31 16:37:00,"2203",0.665690767570577,0.0103438295182812
2018-05-31 16:37:00,"2206",0.654823240526665,0.0104731518152486
2018-05-31 16:37:00,"2214",0.634467037671178,0.0105533306478413
2018-05-31 16:37:00,"2231",0.64259981510588,0.0104077753046169
2018-05-31 16:37:00,"2244",0.643948512804422,0.0102705125256685
2018-05-31 16:37:00,"2245",0.644246350074871,0.0104417379499712
2018-05-31 16:37:00,"2251",0.641924144049277,0.0106105192553152
2018-05-31 16:37:00,"2257",0.652096373002383,0.0106334114933917
2018-05-31 16:37:00,"2260",0.654111302082359,0.0104952083397766
2018-05-31 16:37:00,"2261",0.654006119255066,0.0105173522469222
2018-05-31 16:37:00,"2265",0.654377228443617,0.0105431625554974
2018-05-31 16:37:00,"2301",0.653682981486409,0.0108856871626846
2018-05-31 16:37:00,"2318",0.652917206251417,0.0104851060953562
2018-05-31 16:37:00,"2326",0.655713691930277,0.010288123010086
2018-05-31 16:37:00,"2329",0.645396962895931,0.0104042036328901
2018-05-31 16:37:00,"2355",0.645575352734142,0.0103975853002145
2018-05-31 16:37:00,"2356",0.649794361940781,0.01027718027804
2018-05-31 16:37:00,"2357",0.650436382345606,0.0104765654550498
2018-05-31 16:37:00,"2360",0.645711738045111,0.0106177810617397
2018-05-31 16:37:00,"2364",0.659541428208761,0.0105513552160321
2018-05-31 16:37:00,"2372",0.649238874023564,0.0105961687180935
2018-05-31 16:37:00,"2373",0.646912360132171,0.0103749844795585
2018-05-31 16:37:00,"2375",0.641028615317499,0.0108187437424307
2018-05-31 16:37:00,"2378",0.649733573404511,0.0105237705064062
2018-05-31 16:37:00,"2381",0.663916145980685,0.0104670007077641
2018-05-31 16:37:00,"2382",0.640415962442532,0.0109260970065358
2018-05-31 16:37:00,"2385",0.66085992144772,0.0104556740578568
2018-05-31 16:37:00,"2390",0.651345204070884,0.0102708020089287
2018-05-31 16:37:00,"2391",0.654309532462247,0.0105719381943029
2018-05-31 16:37:00,"2392",0.641388027621173,0.010676476156348
2018-05-31 16:37:00,"2393",0.645352487597558,0.0105699718041814
2018-05-31 16:37:00,"2394",0.661304229445151,0.0105649748878041
2018-05-31 16:37:00,"2395",0.645327533222955,0.010311899268732
2018-05-31 16:37:00,"2396",0.648586981990318,0.0104926030191678
2018-05-31 16:37:00,"2399",0.651307167940151,0.0112391553041934
2018-05-31 16:37:00,"2400",0.647942527766857,0.0105019386806958
2018-05-31 16:37:00,"2405",0.642615199898839,0.0107416794663187
2018-05-31 16:37:00,"2406",0.644659321713175,0.0104584747454459
2018-05-31 16:37:00,"2436",0.655402775779068,0.0106950971630055
2018-05-31 16:37:00,"2440",0.638641240196711,0.0106345632568644
2018-05-31 16:37:00,"2442",0.660835659717456,0.0104518232126964
2018-05-31 16:37:00,"2456",0.662309285114526,0.0104395529549339
2018-05-31 16:37:00,"2458",0.645875361634366,0.0105059722138538
2018-05-31 16:37:00,"2459",0.664395517206959,0.0107873275077846
2018-05-31 16:37:00,"2474",0.641364092722908,0.0106219043111391
2018-05-31 16:37:00,"2479",0.647167019768691,0.0105278876890013
2018-05-31 16:37:00,"249",0.663658370520282,0.0103985021313357
2018-05-31 16:37:00,"27",0.64289906819251,0.0106661169227671
2018-05-31 16:37:00,"32",0.649774697286366,0.0106531725074514
2018-05-31 16:37:00,"325",0.645657445098531,0.0107895568184775
2018-05-31 16:37:00,"332",0.62453719713602,0.0105155984774888
2018-05-31 16:37:00,"335",0.627252410535037,0.0105650071267061
2018-05-31 16:37:00,"340",0.637158509331055,0.0105033204931545
2018-05-31 16:37:00,"40703",0.656523333101493,0.010483891842772
2018-05-31 16:37:00,"40710",0.648138236410651,0.0105267959309678
2018-05-31 16:37:00,"557",0.644344241849936,0.0105419133382361
2018-05-31 16:37:00,"567",0.633799793685461,0.0106670622522266
2018-05-31 16:37:00,"687",0.654818968984584,0.0104376901696085
2018-05-31 16:37:00,"712",0.635080961079392,0.0105009620601596
2018-05-31 16:37:00,"72",0.64786733184181,0.0105582606310825
2018-05-31 16:37:00,"736",0.640503880089643,0.0105270356774132
2018-05-31 16:37:00,"764",0.649499090621903,0.0108289532620067
2018-05-31 16:37:00,"768",0.645771894469541,0.0105602230765813
2018-05-31 16:37:00,"774",0.654315164635312,0.0105557106642144
2018-05-31 16:37:00,"784",0.602729389785544,0.0105260721805434
2018-05-31 16:37:00,"81",0.650638836326174,0.0106712059770603
2018-05-31 16:37:00,"816",0.629000512097179,0.0102452148294777
2018-05-31 16:37:00,"822",0.652872426364188,0.010325806607943
2018-05-31 16:37:00,"826",0.652366242886143,0.0104779875792618
2018-05-31 16:37:00,"828",0.6353318356011,0.0103580115277271
2018-05-31 16:37:00,"837",0.65609979718304,0.0109320408835595
2018-05-31 16:37:00,"85",0.647008565832038,0.0105096302339545
2018-05-31 16:37:00,"88",0.627281440232102,0.0104220570546077
2018-05-31 16:37:00,"886",0.647136692734941,0.0104214510303484
2018-05-31 16:37:00,"890",0.643642936111415,0.0103210408324545
2018-05-31 16:37:00,"92",0.644628868008433,0.0105422897643265
2018-05-31 16:37:00,"col",0.660443442381746,0.00743274772912338
2018-05-31 16:37:00,"ely",0.57085487436825,0.0085774993218849
2018-05-31 16:37:00,"evo1",0.632743259720195,0.00868130778675291
2018-05-31 16:37:00,"ler",0.670365706606356,0.0076321291592444
2018-06-01 09:07:00,"1",0.674559551552609,0.0110248645355918
2018-06-01 09:07:00,"1016",0.657736704899222,0.0108811146948757
2018-06-01 09:07:00,"1060",0.655199460842524,0.0112412707388434
2018-06-01 09:07:00,"1070",0.604222587479841,0.0107546257043842
2018-06-01 09:07:00,"1098",0.665937136407219,0.0108288521811924
2018-06-01 09:07:00,"1135",0.652462381409195,0.0109142667139407
2018-06-01 09:07:00,"1147",0.67008851670871,0.0107595928124499
2018-06-01 09:07:00,"1157",0.651440429265667,0.0107861660733415
2018-06-01 09:07:00,"1166",0.644023128189914,0.010883013006541
2018-06-01 09:07:00,"1206",0.653541979044706,0.0107791659446628
2018-06-01 09:07:00,"1210",0.668076207835383,0.0108294468911077
2018-06-01 09:07:00,"1212",0.66447999652638,0.0108365197649183
2018-06-01 09:07:00,"1214",0.655794755217798,0.0109015245625112
2018-06-01 09:07:00,"1217",0.630615886045854,0.0107616750516149
2018-06-01 09:07:00,"1220",0.660741069258406,0.0109039110434495
2018-06-01 09:07:00,"1222",0.652405903165894,0.0107600961515916
2018-06-01 09:07:00,"1223",0.638773624721215,0.0107982981189963
2018-06-01 09:07:00,"1224",0.662842409494776,0.0107500594103956
2018-06-01 09:07:00,"1228",0.651715998229913,0.0108479953811398
2018-06-01 09:07:00,"1229",0.658740811993443,0.0106367099540419
2018-06-01 09:07:00,"1289",0.651343399316538,0.0108896097474612
2018-06-01 09:07:00,"1290",0.66686698247037,0.0115916400198385
2018-06-01 09:07:00,"1293",0.673800007506762,0.0109368765292877
2018-06-01 09:07:00,"1296",0.659383518830713,0.0107997544278082
2018-06-01 09:07:00,"1302",0.650850925036173,0.0108622884560137
2018-06-01 09:07:00,"1304",0.668680162618028,0.0110763566193302
2018-06-01 09:07:00,"1308",0.661911295404017,0.0108069808833031
2018-06-01 09:07:00,"1313",0.654859089266924,0.0110005187994665
2018-06-01 09:07:00,"1333",0.665944808745944,0.0107661384526228
2018-06-01 09:07:00,"1335",0.657563985564519,0.0108292914708409
2018-06-01 09:07:00,"1341",0.660370219334965,0.0106761185567209
2018-06-01 09:07:00,"1361",0.658049564441525,0.0110264936662764
2018-06-01 09:07:00,"1363",0.672503857192774,0.0108817031051649
2018-06-01 09:07:00,"1364",0.667044341147401,0.0107400104820275
2018-06-01 09:07:00,"1366",0.653072431415412,0.0105535600050451
2018-06-01 09:07:00,"1378",0.662928701243092,0.0108180410854758
2018-06-01 09:07:00,"1382",0.6436891320332,0.010962101317971
2018-06-01 09:07:00,"1395",0.655687413390405,0.0108293216077434
2018-06-01 09:07:00,"1396",0.665788299543217,0.0108285364901217
2018-06-01 09:07:00,"1400",0.647730284345553,0.0107226937412303
2018-06-01 09:07:00,"1434",0.663854141892756,0.010766663323678
2018-06-01 09:07:00,"1459",0.661921442115585,0.0113462755759229
2018-06-01 09:07:00,"1463",0.660361394877912,0.0107835719009976
2018-06-01 09:07:00,"1466",0.658159356657411,0.0109150103289379
2018-06-01 09:07:00,"1467",0.674536345145497,0.0107993834906958
2018-06-01 09:07:00,"1470",0.668418086159219,0.0108708896864123
2018-06-01 09:07:00,"1473",0.663181454744962,0.010904265258803
2018-06-01 09:07:00,"1476",0.6495175906307,0.0108784704607781
2018-06-01 09:07:00,"1483",0.65227590015031,0.0109055100501099
2018-06-01 09:07:00,"1509",0.654364835270742,0.0106840976689091
2018-06-01 09:07:00,"1512",0.654593426902555,0.0112109402536861
2018-06-01 09:07:00,"1536",0.661992072409905,0.0107591090161847
2018-06-01 09:07:00,"1551",0.663302073780413,0.0107052434577418
2018-06-01 09:07:00,"1587",0.662529194064574,0.0107624783635806
2018-06-01 09:07:00,"1594",0.649424668215745,0.0108211693045018
2018-06-01 09:07:00,"1612",0.601632567303594,0.0110050836869144
2018-06-01 09:07:00,"1630",0.660433205415178,0.0110592145740679
2018-06-01 09:07:00,"1637",0.659171750036385,0.0108616862933609
2018-06-01 09:07:00,"1657",0.662124677318974,0.0108171206139451
2018-06-01 09:07:00,"1658",0.670526169081624,0.010825334360867
2018-06-01 09:07:00,"1672",0.662386715462401,0.010914125671367
2018-06-01 09:07:00,"1675",0.66668731500348,0.0107313736106352
2018-06-01 09:07:00,"1683",0.671398230241397,0.0111849309007039
2018-06-01 09:07:00,"1687",0.663296611795149,0.0109451965909343
2018-06-01 09:07:00,"1689",0.662701342412617,0.010920577103847
2018-06-01 09:07:00,"1692",0.663666686917768,0.0108430795031717
2018-06-01 09:07:00,"1696",0.649792197452599,0.0109330370487831
2018-06-01 09:07:00,"1704",0.641399584087252,0.0111738412890444
2018-06-01 09:07:00,"1716",0.656240377499548,0.0109986666235811
2018-06-01 09:07:00,"1724",0.655290570195934,0.0110982473602479
2018-06-01 09:07:00,"1726",0.661975280273149,0.0111847360467068
2018-06-01 09:07:00,"1728",0.658552322864086,0.0107828139419196
2018-06-01 09:07:00,"1774",0.670143734860599,0.0108011742087219
2018-06-01 09:07:00,"1775",0.671148331312245,0.0108518890784924
2018-06-01 09:07:00,"1780",0.665445154720051,0.0109262412759985
2018-06-01 09:07:00,"18",0.66323277213587,0.0110309611770762
2018-06-01 09:07:00,"1824",0.650838274781375,0.0110509613849027
2018-06-01 09:07:00,"1827",0.634557191611737,0.0107915778847167
2018-06-01 09:07:00,"184",0.660174180066257,0.0109302313896867
2018-06-01 09:07:00,"1845",0.661432498064053,0.0107167145955723
2018-06-01 09:07:00,"1869",0.660528085012886,0.010919227457444
2018-06-01 09:07:00,"1931",0.646808510894638,0.0110666385386091
2018-06-01 09:07:00,"1940",0.654190959627483,0.0109645078613831
2018-06-01 09:07:00,"1942",0.668315538835543,0.0107169953039263
2018-06-01 09:07:00,"1947",0.672896016329515,0.0109081062503744
2018-06-01 09:07:00,"1959",0.670798925983316,0.0105815664469346
2018-06-01 09:07:00,"1961",0.654040249208772,0.0108692903693999
2018-06-01 09:07:00,"1962",0.647887843976741,0.0108498185237117
2018-06-01 09:07:00,"1964",0.664081162038534,0.0108967047071441
2018-06-01 09:07:00,"1968",0.644601346114182,0.0107203143889172
2018-06-01 09:07:00,"1970",0.661017832108306,0.0109163232760479
2018-06-01 09:07:00,"1977",0.649604262254736,0.0107812900221445
2018-06-01 09:07:00,"1979",0.643731066609951,0.0109007910137905
2018-06-01 09:07:00,"1983",0.661380397836605,0.0107170497911711
2018-06-01 09:07:00,"1988",0.656286770695403,0.0106974014696257
2018-06-01 09:07:00,"1989",0.66807955669978,0.0107973308660697
2018-06-01 09:07:00,"1999",0.650009196643269,0.0112961623047829
2018-06-01 09:07:00,"2008",0.676112974624221,0.0107173904301621
2018-06-01 09:07:00,"2015",0.670245956100456,0.0112322606973351
2018-06-01 09:07:00,"2031",0.667044986163718,0.0109703786594296
2018-06-01 09:07:00,"2038",0.675366952102171,0.0110290308760209
2018-06-01 09:07:00,"2054",0.661032316346018,0.0112138639678859
2018-06-01 09:07:00,"2056",0.665849393870577,0.0109717274854862
2018-06-01 09:07:00,"2064",0.652251302330896,0.0107423715717232
2018-06-01 09:07:00,"2066",0.665137205120685,0.0107710881376405
2018-06-01 09:07:00,"2078",0.656212280692163,0.0111210978307795
2018-06-01 09:07:00,"2082",0.646709297558601,0.0111721131880619
2018-06-01 09:07:00,"2088",0.65275795998609,0.0110856637354034
2018-06-01 09:07:00,"2101",0.669861897517226,0.0109528447038343
2018-06-01 09:07:00,"2103",0.656404752395709,0.0111588328386982
2018-06-01 09:07:00,"2107",0.653118484260339,0.0108431833993849
2018-06-01 09:07:00,"2109",0.664283224050053,0.0106982289834377
2018-06-01 09:07:00,"2135",0.660271348722448,0.011351308542232
2018-06-01 09:07:00,"2151",0.670030303302091,0.0108276928199047
2018-06-01 09:07:00,"2199",0.665738453886836,0.0109436987294855
2018-06-01 09:07:00,"2203",0.668773335248131,0.0106980104624203
2018-06-01 09:07:00,"2206",0.653312974226879,0.0108055719968806
2018-06-01 09:07:00,"2214",0.652934893092253,0.0112296030918394
2018-06-01 09:07:00,"2231",0.647061205956487,0.0107442274503989
2018-06-01 09:07:00,"2244",0.664232145655118,0.010631309701377
2018-06-01 09:07:00,"2245",0.661913523981779,0.0108087550894418
2018-06-01 09:07:00,"2251",0.644319665723304,0.0109575227039803
2018-06-01 09:07:00,"2257",0.659480743322518,0.0109623389857071
2018-06-01 09:07:00,"2260",0.656873291887411,0.010857523181311
2018-06-01 09:07:00,"2261",0.668202625520041,0.0108588666140183
2018-06-01 09:07:00,"2265",0.667752988429672,0.0108736018003074
2018-06-01 09:07:00,"2301",0.65103161212949,0.0111935703541675
2018-06-01 09:07:00,"2318",0.652630693814285,0.0111994297854873
2018-06-01 09:07:00,"2326",0.650272757629544,0.0106333413479195
2018-06-01 09:07:00,"2329",0.661134159291121,0.0107684621065632
2018-06-01 09:07:00,"2355",0.646747422331772,0.0107358904653417
2018-06-01 09:07:00,"2356",0.646858035332736,0.0106459072769426
2018-06-01 09:07:00,"2357",0.659774673260751,0.0108342247039668
2018-06-01 09:07:00,"2360",0.66079724314176,0.0109281260804022
2018-06-01 09:07:00,"2364",0.658559484686077,0.0108845632407476
2018-06-01 09:07:00,"2372",0.671386465891205,0.0109238075520182
2018-06-01 09:07:00,"2373",0.653194445328144,0.0107283170380517
2018-06-01 09:07:00,"2375",0.678278109445439,0.0108402168670785
2018-06-01 09:07:00,"2378",0.67098065906385,0.0108584811356039
2018-06-01 09:07:00,"2381",0.657339657494889,0.0111441627904025
2018-06-01 09:07:00,"2382",0.655455194133736,0.0116979715124709
2018-06-01 09:07:00,"2385",0.663716000045538,0.0108298568881193
2018-06-01 09:07:00,"2390",0.665704734767781,0.0106426767529729
2018-06-01 09:07:00,"2391",0.653124265452119,0.0109253240867696
2018-06-01 09:07:00,"2392",0.648906904035217,0.0110260225301816
2018-06-01 09:07:00,"2393",0.658494422338165,0.0109175647299211
2018-06-01 09:07:00,"2394",0.672564061335081,0.0109396839162379
2018-06-01 09:07:00,"2395",0.655706440150828,0.0106759313087715
2018-06-01 09:07:00,"2396",0.640591800807385,0.0108266494553357
2018-06-01 09:07:00,"2399",0.662549855461025,0.0113973361613285
2018-06-01 09:07:00,"2400",0.663098450453186,0.0111835221393594
2018-06-01 09:07:00,"2405",0.651488460678311,0.0110966244258249
2018-06-01 09:07:00,"2406",0.656686199053591,0.0108039174199347
2018-06-01 09:07:00,"2436",0.669179662815074,0.0110557039535532
2018-06-01 09:07:00,"2440",0.651210964396732,0.0109746042698827
2018-06-01 09:07:00,"2442",0.646968905722658,0.0108195792604863
2018-06-01 09:07:00,"2456",0.668103771533852,0.0108148997818002
2018-06-01 09:07:00,"2458",0.65992910293487,0.0108602495018001
2018-06-01 09:07:00,"2459",0.660344110211727,0.0111091061749259
2018-06-01 09:07:00,"2474",0.657285179485395,0.0109765706178387
2018-06-01 09:07:00,"2479",0.655740168994707,0.0108738630520202
2018-06-01 09:07:00,"249",0.667277743023818,0.0107432096063944
2018-06-01 09:07:00,"27",0.665930841555885,0.0109965437715268
2018-06-01 09:07:00,"32",0.670643491368922,0.010975835558778
2018-06-01 09:07:00,"325",0.664964236807718,0.011461534778764
2018-06-01 09:07:00,"332",0.636295893145967,0.0108769912986484
2018-06-01 09:07:00,"335",0.654880313035684,0.0109142294016037
2018-06-01 09:07:00,"340",0.663469052877493,0.0108589183923546
2018-06-01 09:07:00,"40703",0.659023121749012,0.0108188292493429
2018-06-01 09:07:00,"40710",0.652310040913919,0.0111825255671386
2018-06-01 09:07:00,"557",0.655721793444743,0.010897680390377
2018-06-01 09:07:00,"567",0.659565738458561,0.0110225129991265
2018-06-01 09:07:00,"687",0.65775307319965,0.0111028707069592
2018-06-01 09:07:00,"712",0.651620821618858,0.0108706939359696
2018-06-01 09:07:00,"72",0.655608625351379,0.0109131966575195
2018-06-01 09:07:00,"736",0.634183507467002,0.0108732585837014
2018-06-01 09:07:00,"764",0.642513442161434,0.0111310238258105
2018-06-01 09:07:00,"768",0.658885514641085,0.0109027381789364
2018-06-01 09:07:00,"774",0.657968850175105,0.010905781296365
2018-06-01 09:07:00,"784",0.641930852596298,0.0112340628241403
2018-06-01 09:07:00,"81",0.668306040479419,0.0110051619564078
2018-06-01 09:07:00,"816",0.642964678649309,0.0106156499656863
2018-06-01 09:07:00,"822",0.669487266458032,0.0106704294287506
2018-06-01 09:07:00,"826",0.659374327935013,0.0108024221012784
2018-06-01 09:07:00,"828",0.646006690086694,0.0107042264460672
2018-06-01 09:07:00,"837",0.652699558619292,0.0112244988101115
2018-06-01 09:07:00,"85",0.660892359615616,0.0108588446594516
2018-06-01 09:07:00,"88",0.645693566807993,0.0111329002477159
2018-06-01 09:07:00,"886",0.662111751298516,0.0108036989786472
2018-06-01 09:07:00,"890",0.662395856402767,0.0106794913394828
2018-06-01 09:07:00,"92",0.664694204625373,0.0108924115650191
2018-06-01 09:07:00,"col",0.657558380116848,0.00803250855800217
2018-06-01 09:07:00,"ely",0.597316133422969,0.00908503876148441
2018-06-01 09:07:00,"evo1",0.663133999425033,0.00929917714320838
2018-06-01 09:07:00,"ler",0.667242550371619,0.00821699199720831
